comment,label
求技术指教，谢谢各位高手，能帮忙看一下大盘上证指数，季线KDJ高位，是否一定会向,-1
$上证指数(SH000001)$周一中阳线值得期待！[微笑],1
好家伙，今天早上又缩量90亿,-1
快抢啊！分时黄金坑[鼓掌][鼓掌][鼓掌],-1
怎么看这种下跌好像才刚刚开始，怕人！,-1
股市科技先行、科创50指数、处在大级别底、必引领股市行情向上突破,1
城市内涝,0
中国能建：凡是唱多的人都是明天想拉高出货的！看着吧：明天开盘必将低开三个点！套你,-1
这波下去必到2870,-1
前天破3000，昨天破2900，今天破2800，这节奏你们跟上没有？[捂脸],-1
只有水泥板块没涨了！,0
国力强盛的表现[偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][大笑][大笑][,0
靠散户维持的大A，还处处坑害散户，良心呢？,-1
9月10月本金从六位数跌到五位数了不会跌成4位数吧那我就不是抄底是炒你长辈了,-1
$上证指数(SH000001)$不会红的，就是要气要恶心被套的,-1
大a现在天天万亿的成交量，有这体量在怕什么，就好比在鱼塘里抽两桶水，对鱼塘有什么,1
为什么A股天天跌,-1
哈哈哈[大笑]明天继续吃肉,1
$上证指数(SH000001)$我发现资金一直在缩水,-1
！数字游戏,0
$上证指数(SH000001)$早上赚一万，下午倒亏1万[哭][哭][哭][哭],-1
太了,0
$上证指数(SH000001)$每次躁动都成功的套住一批人，高,0
今天这一杀恐慌盘应该能出来！来的猛点，让想走的直接割肉走就完了！,-1
汽车、芯片不支持搞吗？为什么跌这么惨？,-1
还没缓过来，当头又是一棒，真不能买了，割肉消户吧！操,-1
这挨千刀的[主力][主力][主力][主力]天天割韭菜,-1
拉茅子没好事[捂脸],-1
今天红盘收盘,1
震荡向下,-1
这是啥情况？,0
A股生存录之每日总结（2022年12月22日）,0
大盘分时走的就是下楼梯。[捂脸],-1
就涨指数,0
$上证指数(SH000001)$今天低开高走，上攻后横盘。,1
全天卖出券商40亿，我的还剩3340亿获利盘，今天套牢散户盘4680亿,-1
白高兴一场，高开太多,-1
这大盘分时图走势，让我联想许多事？,-1
世界杯开始了，新的一年开始了,0
大盘季k线macd死叉！,-1
又是惊心动魄的一天就要开始了，挺住吧!,0
我们先看一下上证指数的走势,0
maimai mai mai,-1
今天估计会反攻一下了,1
$上证指数(SH000001)$$冰川网络(SZ300533)$冰河世纪，冰川网,0
今天涨太多了，有点恐高[滴汗],0
【新年年包还有多少】市场走势如本人12月23日的预判，给股民发了年包！年包发放完,1
牛来了，老乡，别走,1
假装拉一下而已，没有反弹，很快又要砸盘了,-1
L股通砸盘王，天天净流出,-1
$上证指数(SH000001)$呼叫北上资金，顶住,-1
舒服了[憨笑],-1
谁上涨谁就是指数,0
下午暴跌了,-1
牛,1
今天牛要吃草了！,0
今天A股看来，一阴包两阳了[捂脸][捂脸][捂脸],-1
收盘肯定又有大利好，然后星期一拉高套人,1
加仓，冲呀！,1
假外资北向这边涓涓细流低入，主力江河入海啊,-1
A股终于 开始了,0
$上证指数(SH000001)$主力你缺德吗,-1
炒股后没有睡过一天好觉还亏了好多钱奉劝大家一句自家的市场一点都不成熟相反还有点有,-1
！,0
新年第一月，绝大多数股民赚到了，在成交量较低的情况下竟然有如此涨幅！主力集中资金,1
$上证指数(SH000001)$这是要补跌的节奏啊！唉没法玩,-1
注册制的全面实行，很多妖魔鬼怪要在之前跳出来，大家小心，不要被庄割了小命,-1
今天会跌两个点，你信么？今天会跌1.5个点你信么？信你就卖，不信你卖什么卖？,-1
开始拉,0
九安医疗傻吗？亏了十几年，放弃蝇头小利，当然是为了发财[大笑][大笑],1
55555555555高考中考后，孩子读书要钱555套了怎么办5555555555555555555555555,0
$上证指数(SH000001)$在不卖，明天可没有这个价格了,-1
指数回来了，资金没回来。指数回去了，资金去得更多,-1
业绩大哥,1
破了3000，满仓,-1
跌跌更健康,-1
$上证指数(SH000001)$今天收红,1
建议全部散户清仓销户！让这些牛逼的主力自己砸盘自己玩,-1
$上证指数(SH000001)$终于猜对一次吗[大笑]跳水开始,-1
周三跌破2865见底,-1
$上证指数(SH000001)$下午1点多，全天最高点。,-1
郁闷。都涨了，只有投资市场不涨[哭],0
c3浪4，三浪五跌破2800后可以抢个小反弹,-1
今天又有4只新股申购，股民们总是记吃不记打，每次反弹都是退出来的好机会。,0
$上证指数(SH000001)$看样子要跌穿3200,-1
无聊,0
高位股随时有蹦的危险，但他就是不蹦，货出完了冷不丁的蹦，低位股随时可以反抽，但他,-1
我已出仓，感觉不好。,-1
散户永远玩不过庄家的大数据,-1
今天沪指百日低量，下周初逢低买入，快进快出[呲牙],1
赶紧跑，最后机会了,-1
欧元汇率1：6.99了，会不会有外资进来避险？,0
确定性比利润更重要 不要着急时机未到择时择总龙 胆子大的左侧买，胆子小的右侧买,0
中通客车——为数不多的中标冬奥会氢能源汽车的车企！真正实现氢能源汽车量产，并已经,1
这就是茅台的威力吧,0
$上证指数(SH000001)$今天开盘也创了近半年来最差开盘，仅不到150支个,-1
今天不能走高，稍跌点更好,0
3550,0
还有一个小时就止跌了,-1
牛,1
今天可能又打脸看大跌的神经病大v了,-1
早盘失数字货币，莫再追，现在套套打得很大,-1
今天大盘如果按照这个斜率走下去，至少要跌80点！就看2点半有无护盘资金进入了,-1
散户怎么买主力就怎么卖,0
下午回落，明日再拉长阴！,-1
价值投资的试金石,0
跌吧！反正我不卖。,0
又是血雨腥风的一天,-1
明天搞农业,0
$上证指数(SH000001)$随时大跌,-1
$上证指数(SH000001)$直接低开，脸都不要了,-1
$上证指数(SH000001)$看好低吸，反弹即将开，最迟明天开始反弹！！！,1
$上证指数(SH000001)$周末有无真金白银利好出来！？,-1
大盘要破2800新底点！覆巢之下安有完！,-1
券商和银行上涨的情况下，如果没涨，大盘就跌成狗,0
每次都是冲高回落，原因如下：,-1
虎年上证指数3397.56,0
机构毫无底线了,-1
，为什么不暴跌了？,0
是涨是跌？,0
明天开门当头一棒！,-1
谁能告诉我，怎样查看上海和深股票，涨跌多少只，从那看我没找呢！,0
视源马上就要涨停了,1
内资砸了快500亿了，内资牛啊,-1
赌的就是大盘金针探底！,-1
为什么跟大鹅走的一样？,-1
怎么跟着港股走向一条下坡路？,-1
人气打没了,-1
现在的原则就是，指数不跌，就不算跌！,-1
$上证指数(SH000001)$上次我预测上证指数低是2860点，今天到了286,1
$上证指数(SH000001)$已经进入了全面的熊市跑吧。,-1
$上证指数(SH000001)$一天跌到解放前,-1
[哭]截止到今天收盘，亏损58.9%，请问今年还有回本的希望吗？[哭],-1
目前上证指数已经跌破第三条上升趋势线且反弹没有回到趋势线以上，技术形态里面称之为,-1
$上证指数(SH000001)$该休息吧。,-1
大力岀奇迹,0
不好玩,0
2835,0
补了缺口在看,-1
进场。,1
大家注意这几天抖音推荐氢能源的票，千万别上当，已经有很多玩抖音的人去接盘了！切记,1
安车检测苏醒了吗？加油！加油！,0
"起了xdm，不能核的太晚，因为咱这里面有普通人的，还有金融的,你们好好的，核的快",-1
$上证指数(SH000001)$兄弟们，吃面了！,0
如果今天才看到破盘不是炒股人，大盘缩量多少天了，今年没大幅上涨行情。,-1
今天又是负两个点起步了,-1
接下来，看科技半导体的表演……2022.8.4,1
读懂了人生，一切都是浮云。看穿了生命，金钱可有可无,0
请问下，在哪里开户可以炒上证指数？,0
周一砸到3100不,-1
就天天杀医疗白酒呗,-1
这周要是能干个五连阳，那么就证明我的模式没什么大问题！看明天表现了，我相信不会让,1
看好看多，股民们加油，风雨过后是彩虹！,0
$上证指数(SH000001)$姿势已经摆好了[大笑][大笑],0
天齐锂电带跌锂电概念。锂电回调带跌整个大盘。,-1
海润光伏——上市圈钱→大股东减持套现→套牢股民退市→破产清零(股民资产变零)。,-1
啊,0
$上证指数(SH000001)$c浪会有吗？,-1
大盘反弹见顶,1
$上证指数(SH000001)$每次都是快收盘了才拉指数是上去了散户还得亏钱北向,-1
明天继续回调---3625附近反弹,1
又是大跌,-1
$上证指数(SH000001)$五一上证要有2016年哦6月的，大家该散伙的散伙,-1
3570,0
$上证指数(SH000001)$保卫2800！！！！,-1
北向资金开年6天净买入已经超过400亿，2022年全年才买了900多亿，抄了个好,1
昨天上涨怕是为了今天不被跌破3000点,-1
2863翻个倍看看[笑哭][笑哭]搞就搞大点的,0
$上证指数(SH000001)$五穷六绝,-1
只有百分之八十的股腰斩后才是市场底，这是所有股灾或者长牛市深调的必经之路，我相信,-1
开始深V了，请速度上车，又要拉红了开始深V了，请速度上车，又要拉红了开始深V了，,-1
真的牛这个龙头当之无愧！！[赞][赞][赞][赞][赞],1
$上证指数(SH000001)$3240没守住啊[哭],-1
$上证指数(SH000001)$跌破3358离场观望,-1
直接来个爆跌呀，墨迹个球，直接割韭菜，狠狠的割，割到小散们头皮发麻,-1
一堆自选里面居然是恒指涨幅排第一位,1
满仓进来了，要起飞了，坐稳,1
$上证指数(SH000001)$旅游调整大盘见顶，可以清仓离场,-1
内资反手做多，牛市正式启动，红二月站稳3500点。,1
$上证指数(SH000001)$越跌越凶了,-1
三千点以下不断买入持仓至少持两三年必有收获，当然不能是快退市的和业绩下滑的公司。,0
近4000家下跌550家上涨，,-1
个股基本都和大盘脱钩，大盘涨跌，大盘微跌个股大跌，没法玩了，,0
内地主力一天一千亿，太,-1
看来上证大盘要突破3200点再调整了,1
给老子死守3500,0
又开始和上周一样的套路，下周破3000了,-1
[鼓掌][鼓掌][鼓掌],0
"今天必破3080,12月应该可以破3000，加油干",-1
$上证指数(SH000001)$主力把指数控制在3356.56很好！节后大涨,1
茅台红，万物苏！,1
相对高位诱多，减半仓保住利润,-1
支持国企,1
还有600点涨幅，买进,1
没有北向资金的参与就会跌成这样,-1
3080撑不起那就只有再来100点了！！！！,-1
黑色星期一,-1
医药勉强吊住大盘,-1
【观点】昨晚我们强调了底部区域的特征：1、新股频繁破发；2、公募产品滞销；3、市,0
大盘跌不死你,-1
$上证指数(SH000001)$放心大胆干就是了，目标位3500点。,1
乌云盖顶，走为上著。,-1
啥热闹也凑。。。,0
砸盘我是专业的,-1
大家准备好，准备迎接历史大底，这是时代机遇，想想都激动！,1
十倍股，开盘抢筹加仓干！,1
马上就要缩表了鸡狗们不会放过这么好的砸盘机会的,-1
查查谁在做空,-1
外资买买买，内资卖卖卖！,-1
3144.24,0
个股都反弹百分之二十多了，今天拉银行股拉掩护指数出货，后面大跌，好自为之吧！别好,-1
上海石化连续跌二十天了,-1
开心一刻[鼓掌][鼓掌][鼓掌][鼓掌],1
中子头龙头股中国联通中国电信已出现赶顶迹象,-1
跌了我4个点,-1
不必过于乐观,0
$上证指数(SH000001)$暴跌啊,-1
汇率贬值，明天大跌[大笑][大笑][大笑][大笑][大笑][大笑][大笑],-1
既然选择了不想涨了 ，看看能不能在暴跌中找点反弹。,-1
怎么一下子都变绿了？,-1
$上证指数(SH000001)$大盘肯定还是要破3000的，今年形势不妙,-1
自己的主力资金，真不是个东西。北向资金人家都流入很多了,-1
根据目前形势，A股已经没信心上涨，。大家留点钱过年吧，等到明年春暖花开再,-1
下来吧，别装了,-1
中石油都五个点了，懂自懂,-1
看好三只票。你认可吗？靠近线买。绝对不能追高。股市七分技术，三分赌运，没有必赢。,1
美股暴跌。开盘爆拉非常迫切的啦机构担心自己亏了怕崩吗今天准备套住多少人,-1
白酒白酒白酒,0
数字证通：基本面价格面技术面好股，取买吗？,1
$上证指数(SH000001)$内资主力真是狗，上午砸盘100多亿，北向开盘持续,-1
清仓,-1
都在想这回补缺口，看来是都知道老矮的尿性了，看看吧，说不好今天不补还就上去了呢,-1
周一会不会又跳空高开,0
蛋蛋级利好消息来了,1
价值王者之恒瑞医药,0
跳水？,-1
要想炒好股票，就不能去看专家评论，看了专家评论，你就得赔钱。专家说：股市股指：3,0
跌根源,0
炒股不要相信任何人。因为每个人都想低买高卖，所以每个人都是对手。那你怎么能指望对,0
当不能完全准确了解那就是买了你也赚不到一分钱,-1
反弹结束新一轮下跌创新低,-1
弹簧加两磅，弹簧茅,0
千万别买鹏辉，谁买谁死啊，庄老狗了,-1
新股发行不停，大盘跌势不止,-1
$上证指数(SH000001)$大盘一跌一涨钱没了，谁能告诉我为什么？,-1
指数行情，有意思吗,0
$上证指数(SH000001)$空仓的人太多了，所以明天再往下就会反抽……仅此,-1
基金都在割肉跑、你不跑就被套,-1
$上证指数(SH000001)$个股95％以上基本上都是不断走下坡路且股价创新低,-1
今天赚钱效应很明显哈哈哈,1
还能回到2019年吗[惨!关灯吃面][惨!关灯吃面][惨!关灯吃面],0
$上证指数(SH000001)$看来今年的主线不是基建，也不是数字货币等等，今年,0
$上证指数(SH000001)$要的就是你下跌就是不割肉不认输砸吧看好就要干,-1
$上证指数(SH000001)$这样的投资环境真的太恶心了,-1
今天有点肃杀的味道，不祥。,-1
一个小时流出200亿,-1
给你爹拉上去,1
贵州百灵咳速停，小儿柴贵颗粒以及以领药业的莲花清温胶囊和颗粒被证明治疗新冠病毒有效。,1
20年9月就有股评家放言，当年能涨到4000点。现在是21年过去了，迎来了22年,1
哪有这样跌法的我买的就跌没买的就涨还跌停,-1
中国的股民喜欢的是3000点保卫战！建议跌破2900点后坚决买入！！,-1
指数往上搞，个股天天亏,-1
有老股民能说说2016年开端两次熔断原因吗？谢谢老师们,0
只是反弹！千万别买！动一动小命送！,-1
每年在开重大中央经济工作会议前夕提前透支业绩操作股市各股题材股大炒特炒是异常不正,0
欧美齐创新高了，韭菜们都知道了吗？,1
我个人觉得，2280点是绝对底部,-1
全线暴跌！煤炭化工全部跌停,-1
$上证指数(SH000001)$每次主力资金不给力！,-1
和以前一样拉指数跌个股！销户销户销户,-1
军工，翔宇医疗,1
$上证指数(SH000001)$2号听歌EDG牛哇Dj短期注意业绩回归。谨防业绩,0
321跳,-1
26.6融券卖出东方雨虹，很多人笑话我，现在看，爽！下周看，爽爽爽。,1
啥叫开门红？就是早上开盘的红！,1
留一点不补缺口是啥意思？明天继续来吗？,0
牛,1
尾盘不拉回－1以内我清盘，参与尾盘砸盘，立帖为证,-1
下周，煤炭，有色，钢铁，光伏，提速。房地产，基础建设，那就是风，不是主线。,0
人活到极致，不是华丽肆意的“多”和“快”，而是朴素克制的“慢”和“少”。股友们早,0
熟悉的味道，又是冲高回落,-1
今天是否会跌？谁知道呢……唯一确定的是低开，大概率低开往下探一下然后继续震荡往上,-1
$上证指数(SH000001)$还不跑？567月美联储加息，人民币贬值，各种利空,-1
咋回事？天天1/3涨，2/3跌，大盘还能红。这大部分人都亏了吧,-1
等着破3000了，这么磨叽,-1
深股一直在买买买买，什么情况？？？,1
躺赢！指数啥时候这样涨？,1
很多大V率领数十万上百万粉丝坐等伏击底部,1
突发持续大跌,-1
$上证指数(SH000001)$又拉煤炭钢铁指数。,1
明天还要跌，黑色星期五,-1
郁闷了，到底是真涨还是假涨？以前每次拉了就跌几天。不买一直拉怎么办？按理说涨不上,1
大a本来不想大跌，唱多做空的太多只能跌了！,-1
$上证指数(SH000001)$股神股侠大师们你们好。谁可不可以告诉我，成交量绿,-1
漂亮啊,1
恭喜节前跑路的，现在可以买了[赞],1
奉劝大家不懂股市行情千万别炒股。你会买多少赔多少:等于雾里行船找不到回归之路。,-1
66站不稳还是没用，逢高减仓,-1
杀红了眼[呲牙],-1
$上证指数(SH000001)$人家好心拉大盘，你们不跟，那就再砸！,-1
房贷还完30年回头一看，得到了美好的人生，只是房子不值钱了。股市30年回头一看，,-1
建设银行,0
一个字惨,-1
巴西印度禁止食糖出口，中粮糖业糖业龙头将开启翻倍上涨，被严重低估,1
老没是稳稳啦涨，这个啦几分钟就跳，个股已经跌了多少,-1
12月开门绿,-1
A股跟跌不跟涨，下一个目标就是2646（2020年3月23日）,-1
$上证指数(SH000001)$加油我的国，尽管我最近亏了一堆，但是我认了，坚决,-1
9月稳经济大盘，可能很红？,1
$上证指数(SH000001)$大盘破位，快跑,-1
今天上不了5日线下周没戏,-1
刘背离和道倾城没有踏空，这次他们两个赚足了流量和人气,-1
投资的呆子送钱给上市的，这就是贫富拉大。,-1
$上证指数(SH000001)$一觉醒来，突然发现一个不会亏钱的绝招，分享给大家,0
买空就赚,0
$上证指数(SH000001)$熊市不言底快跑啊！,-1
己补缺口，不懂下午如何走势。,-1
不心存幻想，咱们是小散。,-1
涨跌跟我没关系，早已不交易了。,-1
想象力太丰富会害死人,0
今天这个走势是趁港仔不在拉高出货，然后再砸下来套港仔吗,-1
跳水比赛开始了，请大家观看！,-1
蔚蓝锂芯,-1
A股就是这个盈利模式，跌下来做上去OK了,-1
不要幻想，下跌是事实所需。回调时放松心情。养精蓄锐迎接新的一轮曙光。,-1
我就说一句：面临前期新高，又是月底的情况下，你没有兑现部分，或者大部分利润的想法,-1
$上证指数(SH000001)$反弹结束了！,-1
大盘今天收了一个底部上吊线形态，短期底部已经形成，坚定持有低估值股票，不要被带偏,1
这个月第一天就拉黑煤炭，整一个月,-1
内资牛逼，祖国万岁！！！！！！,0
今天是汶川大地震，512。纪念日。让死者安息，活着为建设美好家园做一点贡献。,0
又三千多家跌[滴汗],-1
净流出106左右,-1
$上证指数(SH000001)$看外围股市，周一我a股稳了,1
股吧真是个晒**的好地方，争先恐后秀智商，你方歌罢我登场。,0
现在散户跑的时候了,-1
$上证指数(SH000001)$补，补，补，缺,-1
大盘近一百点的调整结束，会在大金融的带动下向二千五点攻击！！！这是今天的第一个堡,-1
这阳线拉的，踏空满满啊,1
#A股在酝酿大招？#大招？啥大招？题目挺吓人。,-1
好股,0
跳吧。别装。子弹都准备好了,-1
$上证指数(SH000001)$大A越洗越健康,-1
又卧倒了,-1
那个准准准呢？多久没来了，挖哈哈哈,-1
还有一个缺口，怎么补？！,-1
明天一根阳线，确定底部！[拜神][拜神][拜神],1
新手炒股两个月了，收益曲线终于止跌上拐了[微笑]慢慢来,0
今天能不能独立行情,0
周一开跌，目标2600,-1
下午大跌！,-1
拉指数我们是认真的,0
收盘前放量下跌,-1
上证指数也不靠谱了，沪深300跌，四分之三的股跌，上证指数还是涨的。有没有能代表,-1
$上证指数(SH000001)$通过我严谨的观测，明天走势不是上涨就是下跌，也不,0
2021.9.22星期三,0
股市不应该休息双休日，商店不也不休息吗？,-1
再来一次，2800了就,-1
冲红不,1
早盘急跌要加仓,-1
明天大盘必定是低开！如果下午不拉升，不红盘，必定又是一场血雨腥风！,-1
怪不得满网都在喊牛市，就是在惦记着散户的那点搬砖钱,-1
$上证指数(SH000001)$不用客气，来得猛烈吧,-1
st股，三年以上绩差股怕注册制，怕吐故纳新。,0
$上证指数(SH000001)$狼来了的故事还会重演[让我看看][让我看看],0
明显主力在抄底,1
$上证指数(SH000001)$明天我们大a继续走独立行情千股涨停,1
这周2800能见到吗？,-1
刚刚有点起色又被割韭菜了！,-1
$上证指数(SH000001)$实盘组合已经删除了兄弟们不要关注啦[微笑],-1
双底，意料之中。,0
昨天说的本周向上试探3180今天已兑现，接下来怎么走,-1
$上证指数(SH000001)$大盘近期大幅震荡筑底，加速调仓换股，关注本身没涨,-1
a就适合喝酒吃药,0
今天早盘都清完啦，哈哈哈,-1
准备好了吗？年过完了该消停啦。,-1
周一行情预测大盘指数走势，先回调到3203.09再反弹到3265.47，低开高走,1
哎，这几天涨了三个点今天要一下子击穿3200了,-1
到了3400再说支撑吧,-1
大盘一阴吞三阳，跌，跌,-1
加仓,1
a股怎么混到3500多难啊,-1
昨天我说，短线看3200点，长线看2600点，今天看来，想法是对的，这波走势最起,-1
能看到的低点都不是低点，谁抄底谁就会被抄家，熊市不言底，关掉电脑、手机，一个字“,-1
真跌开始，满仓做空,-1
红盘平均亏两个,-1
股市上没有捷径可走。输够了，就开始赢了。,0
中国平安开始砸大盘了！,-1
$上证指数(SH000001)$内资又砸盘一天!,-1
大盘会跌到2600多,-1
大盘接下来是会反弹的更高吗？嗯会,1
内资头都不回,-1
特大利好！明天涨到3300,1
$上证指数(SH000001)$站稳3400点真是不易啊！加油！挺住！,-1
反弹不过5日线耍流氓,-1
今天高开低走,-1
产业债信用利差收窄下，159633中证1000指数ETF我继续持有,1
涨点就喊牛市，脑子不好吧,-1
现在高位的茅台就是一定时炸弹,-1
昨天刚买入的明泰铝业今天就起飞,1
一年三百六十五天，每天都在探底，股底有多深,-1
休息休息，缓缓劲儿，继续跌！,-1
卧槽,-1
股市最重大的历史机遇终于出现！,1
天天就抱着指数涨,1
老子2800等你,-1
主力资金绿了多少天了，,-1
又拉证劵银行白酒，左右他们都高卖低买赚钱，大盘指数好看，之前跌回去的个股没怎么涨,0
$上证指数(SH000001)$当沪指触及二十日均线后会继续调整，下周可能回补缺,-1
我今天百分之百精准预测，高开低走，个股恐慌,-1
$上证指数(SH000001)$农业是根基,0
$上证指数(SH000001)$狗腿子太多，没办法咯,0
2021年是中药行业的爆发之年。申万中药板块全年上涨28.84%，为生物医药各板,1
今天是房地产银行和保险以及白酒跌，新能源芯片涨,1
只要钱多，又何苦去全球满地去找锂矿呢?国内的矿不香吗？亟于这个逻辑，我觉得江特电,0
四方大道@四方大道 ,0
$上证指数(SH000001)$跌不下去，就是加仓干，要不然别炒股,1
大漠又出来给大家推荐推荐股票了，看看他推荐的甘肃电投，未名医药，哈空调等等，买入,0
明天不被埋的都是赚钱的少数人,-1
过去我每天六点和八点必看财经频道的股评。大该现在已经有三个多月不看了……,-1
下跌是必然的，只是时间问题,-1
按A50走法，本周三，周四有大涨机会了。,1
$上证指数(SH000001)$维持2756点不变，,-1
想不到啊想不到，一年前3600点的时候市场卖菜的老太太们争先恐后跑步去开户，以为,0
$上证指数(SH000001)$回撤上证指数3030点,-1
市场表现很好，实现了全民参与，人人所得，只要人人都献出一片爱，我们的明天会更加灿,0
吓跑多少人,-1
3100守不住了,-1
$上证指数(SH000001)$青山坑了青山概念股,-1
到底有没有风险？,-1
目前一定要小心了。大盘开始玩套路了,0
今天败给了人性，我明明知道盘中交易很危险，还是脑袋一个，也终于了解了自己的缺点。,-1
对于北向资金的这个阶段的操作，还是比较稳定，没有大幅度的流出，涨跌数据看，今天涨,1
外围大涨，这也能跌？,0
从现在就可以看出2015年发生什么了！,-1
下午让你们看看空头的实力[怒][怒][怒],-1
难受，香菇，天天晚上睡不着觉，这亏损的太大了,-1
明天再涨就删软件，没商量了,1
唱多券商的出来走几步看看,-1
转发,0
这个行情还是空仓好，机构不停的砸,-1
如果有机会到3150点，全仓融券干它！到2836是最低目标！,-1
约定3000点，股市联合两大家族（主力和机构），股市拉升，两大家族加注，号召吸引,-1
$上证指数(SH000001)$个股已经很努力的下跌了，大盘你还不快点下来,-1
嗯，求求争气点行不,0
作者说得很好，但不够精确！应该是自己认为对的就是对的，否则都是错的！利己可以理解,0
可行性操盘方法1：板块和个股底部起涨上升趋势完美，当大盘经过修整已处于阶段平衡势,1
午好跳水,-1
震荡洗盘，白捡钱一样，满仓满融，冲啊,1
$上证指数(SH000001)$不对,0
[图片],0
如果北向资金对市场的影响这么大，那这样的资金，不要也罢,-1
耐心等待3037吧,-1
$上证指数(SH000001)$今天大A又是独立行情，2个点左右吧,1
机构持有的股暴涨，拉了指数，砸盘时所以股跟跌。,-1
友情提醒：14.30将准时跳水！,-1
$上证指数(SH000001)$反常必有妖！！！！！！！！,0
我AI股每次说支撑位，都会守不住，也就不存在支撑的问题，就是涨多了要跌，什么支撑,-1
第一次满仓过节,1
一个星期了股票没见动指数倒是涨 不要脸,0
这次要跌倒2500,-1
各位，可以适当谨慎操作！,0
$上证指数(SH000001)$明天早上低开,-1
大盘应该要调到2940左右,-1
1000万股指多单持仓过节，外围一片大涨[大笑][大笑][大笑][大笑],1
今年机构还未发布新研报看来业绩是有点压力了,-1
给我砸,-1
不敢买，踏空不怕，怕的是一买就跌,-1
$数字政通(SZ300075)$“棋骥”具备L4级自动驾驶能力，能够识别各类城市,1
下午大概率跳水。,-1
有没有同时拥有万科格力这样卧龙凤雏的股东，我还好就有格力！[惨!关灯吃面],0
满仓空单,-1
上证指数明天还有最后一跌，但不会跌破120日均线，这是指数突破120线后的回踩确,-1
开盘跌收盘跌天天跌年年跌,-1
真佩服中国这些上市公司，指数不怎么跌，个股天天跌4千多只,-1
发套成功了,0
$上证指数(SH000001)$大盘快涨2个月了，大伙的个股怎么样了？[卖出],1
$上证指数(SH000001)$呀呀呀[看空],-1
阿,0
$上证指数(SH000001)$每次大盘的下跌，都影响个股，但并不是每次的上涨都,0
$上证指数(SH000001)$业绩十八倍，一季增长不多，十送4.8派50元，一,1
大A,0
$上证指数(SH000001)$难道只有白酒才能挑起大梁？,-1
大哥，今天周五啊！你这个逼样，周末咋消费呢？,-1
趁美元升值赶紧卖美债啊，挨打只会抗议吗？,-1
存在于嘴上的牛市,0
大盘基本见底了明天准备上车,1
无量拉升，必有回落，吃酒喝药开车的行情，明天又将会一地鸡毛分化！有获利盘的趁机减,-1
$上证指数(SH000001)$真向学米国v形图线。反而[下跌][下跌][下跌],-1
快破,-1
再次成立上攻，短顶要到3500,1
各大媒体都在大力推荐地产板块，大家赶紧来接盘吧。,-1
3300点之下启动！全面实行股票发行注册制改革正式启动,0
跳水开始一直小碎步下坡至,-1
都在等跨年行情，结果市场一路下跌,-1
等着大盘补缺口,-1
挂在口上的十年慢牛开启三年了，这次牛回头已漏出熊样，不得不防。,-1
$上证指数(SH000001)$牛市来了，本周收复3400,1
【一五计划】日期：12.26自然日第904天交易日第603天，浮亏-57412,-1
几个月就没见过主力流入,-1
全部去买入九安医疗，千亿市值走起[上涨][上涨][上涨][上涨][上涨][上涨],1
$上证指数(SH000001)$银行股快补跌，大盘才能起稳，否则坚持不加仓！,-1
空空,-1
反弹而已，依着大A的尿性，不跌个底朝天，趋势不会反转的,-1
离缺口3点,-1
$上证指数(SH000001)$祝大家端午安康！2022年4月27日就是牛市一浪,1
主力成猪，大盘反弹还得靠北上！,-1
$上证指数(SH000001)$拉升无力，市场谨慎了，准备跌吧,0
涨的无厘头，跌也这么无厘头,0
30分钟布林支撑3233，60分钟布林支撑3237点，这附近反抽一下八成诱多。日,-1
都在说补缺口，什么轨,0
#3000点警报再度拉响#,-1
明天大盘猛冲猛打，股票全面开花，记得高位的要落袋为安，因为卖了才算你的。煤电药有,1
$上证指数(SH000001)$要大调整了[卖出][卖出][卖出][卖出],-1
看谁跑的快,-1
资金都在出逃，过年了，留点儿闲钱在手里吧[吃瓜],-1
缺乏阳刚之气，阴盛阳衰,-1
明天开始水下运动，假阳线[怒][怒],-1
现在是2方主力真正的买入！,-1
$上证指数(SH000001)$这么多年了，股市过3200点也不过分啊……,1
看来今日成交在5500亿了,-1
$上证指数(SH000001)$韭菜们，不猜底，不加仓，等着底明郎，,-1
让亿万股民高兴，什么事情搞不定,-1
选股的好时机,1
$上证指数(SH000001)$诱多一批,-1
大a想走双顶了,-1
清仓才是王道[胜利][胜利],-1
收盘若站不上3056向下再见300点,-1
扭亏为盈,-1
调整基本到位,1
妥妥地低开,-1
全仓7年，怕了，钱没赚到,-1
撑不住了，跳水了,-1
50作妖,0
明天还有一大跳吗？,-1
抱团股还在肩部，底部还早得很,-1
干破三千点,-1
下去把缺口补了吧，悬在上面不踏实,-1
居然有一种想把A股砸到三千一的冲动。,-1
请大家相信我今天100%暴跌,-1
这大盘是冲着2860去的哦[捂脸],-1
电脑版的黄金分割线咋画不出来呀,0
赚个指数也不错[看多],0
今日银行突然大跌，为什么,-1
红就是减仓的机会，下周必定还会大跌,-1
$上证指数(SH000001)$大A今天很硬啊[旺柴],1
$上证指数(SH000001)$个股都成shi了,-1
2008年到2015年下一个2015年到2022年自己想想吧,0
就等第3个跳空缺口了,-1
勿进黄金股，没好果子吃,-1
下个月3000不保,-1
$上证指数(SH000001)$深不见底了,0
继续你的表演[大笑][大笑],0
外资压根没当回事，继续爆买,-1
一个月线把一年的月底都吃了,0
大盘还没见底呢，还要跌100点才到位。,-1
一个字评价牛,1
