Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2020-03-02,4092.5394,4069.6662,3968.8435,3968.8435,219314
2020-03-03,4147.6525,4091.3615,4067.9094,4125.1356,219370
2020-03-04,4115.2618,4115.0524,4060.729,4078.4998,182425
2020-03-05,4215.8513,4206.7251,4127.0386,4150.21,231823
2020-03-06,4181.3102,4138.5072,4135.3901,4158.2021,172476
2020-03-09,4063.076,3997.1325,3995.1313,4063.076,208102
2020-03-10,4093.0024,4082.7315,3954.7506,3975.2288,197416
2020-03-11,4091.2704,4028.4289,4028.3964,4090.9348,161656
2020-03-12,3987.4336,3950.9111,3926.2704,3976.1139,157060
2020-03-13,3937.1806,3895.3128,3765.1479,3771.0139,188297
2020-03-16,3899.8598,3727.8398,3720.5127,3899.8598,185968
2020-03-17,3786.8908,3709.6822,3618.307,3739.7833,166246
2020-03-18,3775.8506,3636.2565,3636.2565,3729.6853,155038
2020-03-19,3647.9874,3589.0926,3503.1866,3623.789,180807
2020-03-20,3663.9517,3653.2239,3588.7766,3629.5126,139603
2020-03-23,3585.8014,3530.3058,3523.7877,3542.6837,137109
2020-03-24,3627.7592,3625.1146,3545.4524,3598.6548,143103
2020-03-25,3732.6536,3722.5181,3685.9942,3711.4753,153496
2020-03-26,3736.2536,3698.0472,3681.2668,3692.6083,112311
2020-03-27,3758.7827,3710.0605,3709.9213,3746.3914,124061
2020-03-30,3690.6388,3674.1108,3637.5853,3657.4624,126877
2020-03-31,3716.0707,3686.1551,3676.2024,3708.1404,111453
2020-04-01,3731.7799,3675.0758,3670.9653,3682.2966,119353
2020-04-02,3734.5306,3734.5306,3652.3167,3656.3225,115168
2020-04-03,3738.8323,3713.2183,3698.9822,3721.4815,99825
2020-04-07,3803.6286,3798.0214,3772.2054,3779.9076,142778
2020-04-08,3793.0023,3780.3445,3767.2924,3776.4171,111390
2020-04-09,3801.7245,3792.8105,3785.3116,3798.4879,100485
2020-04-10,3824.7441,3769.1782,3758.9599,3794.8429,102445
2020-04-13,3769.8764,3753.2566,3740.1936,3751.7093,79053
2020-04-14,3825.7599,3825.6991,3764.9838,3777.8343,110638
2020-04-15,3829.8009,3797.3623,3793.4402,3820.8506,108462
2020-04-16,3807.3569,3802.3806,3774.5585,3777.7986,95948
2020-04-17,3863.4521,3839.4871,3821.4201,3831.9232,132004
2020-04-20,3853.7984,3853.4551,3831.553,3845.4598,100013
2020-04-21,3838.2314,3808.0474,3779.9967,3838.2314,102922
2020-04-22,3839.3834,3839.3834,3782.2149,3789.1297,85899
2020-04-23,3857.4709,3829.7525,3826.5565,3851.9132,95508
2020-04-24,3827.212,3796.9721,3787.0714,3826.3116,94844
2020-04-27,3842.8706,3822.769,3793.7655,3808.0171,95463
2020-04-28,3859.6754,3849.1465,3768.2,3835.348,122093
2020-04-29,3880.7444,3867.032,3833.7164,3837.5135,95855
2020-04-30,3921.7004,3912.5772,3880.4094,3880.4094,132917
2020-05-06,3937.6909,3936.2539,3865.9875,3867.2587,139856
2020-05-07,3941.4833,3924.8946,3915.9048,3937.5918,105515
2020-05-08,3979.6627,3963.6217,3935.9805,3942.9972,116943
2020-05-11,3998.0972,3960.1803,3944.5037,3974.7605,122674
2020-05-12,3970.1115,3960.2378,3930.2108,3961.3427,98251
2020-05-13,3972.5254,3968.2529,3932.5711,3946.6428,88191
2020-05-14,3952.1986,3925.2177,3924.0452,3952.1986,88530
2020-05-15,3945.1956,3912.8159,3907.4021,3941.125,92618
2020-05-18,3946.4312,3922.9117,3898.4041,3914.6602,112802
2020-05-19,3966.8518,3956.2495,3944.0715,3963.7754,94015
2020-05-20,3955.7145,3935.222,3923.9213,3955.7145,100791
2020-05-21,3951.743,3913.7949,3907.5788,3950.5981,94861
2020-05-22,3907.5761,3824.064,3818.1488,3907.5761,103378
2020-05-25,3835.6333,3829.3245,3800.1796,3828.3206,79033
2020-05-26,3874.7484,3872.7701,3844.4776,3850.0009,77448
2020-05-27,3873.6984,3845.6135,3838.4247,3873.6984,83712
2020-05-28,3885.4211,3856.6324,3818.4318,3848.4892,93064
2020-05-29,3872.3031,3867.0232,3830.4185,3838.3769,93814
2020-06-01,3976.3151,3971.3402,3901.7263,3901.7263,136457
2020-06-02,3991.7761,3983.5677,3958.9774,3969.9521,144303
2020-06-03,4018.6759,3983.6477,3982.9299,4001.1708,136597
2020-06-04,3999.8051,3982.1851,3968.5723,3998.1636,104278
2020-06-05,4001.2509,4001.2509,3967.926,3988.2239,102444
2020-06-08,4050.2213,4021.9549,4016.1015,4023.606,137926
2020-06-09,4052.1557,4047.0293,4016.3387,4027.5613,115304
2020-06-10,4046.2317,4039.7051,4024.4185,4046.2317,112266
2020-06-11,4043.0123,3995.8846,3979.7522,4031.7396,127309
2020-06-12,4011.0591,4003.0829,3927.2491,3931.6236,134167
2020-06-15,4007.1396,3954.9883,3954.9883,3982.9672,131298
2020-06-16,4014.5702,4014.5702,3987.8637,3995.5786,111052
2020-06-17,4018.6094,4017.5941,3992.1339,4018.6094,105606
2020-06-18,4047.5566,4044.3842,4000.9008,4009.7831,138149
2020-06-19,4109.3602,4098.7095,4043.4925,4047.0483,152947
2020-06-22,4126.9421,4102.0459,4088.7822,4097.5071,155829
2020-06-23,4124.725,4121.7944,4080.7533,4098.0373,129230
2020-06-24,4144.6782,4138.9895,4123.3582,4128.1003,121712
2020-06-29,4137.3696,4109.7164,4092.5352,4127.9348,130866
2020-06-30,4174.4236,4163.9637,4129.7754,4130.0028,125934
2020-07-01,4247.7835,4247.7835,4163.4954,4172.6425,169990
2020-07-02,4340.1039,4335.8445,4238.1164,4239.408,252939
2020-07-03,4419.5955,4419.5955,4348.4535,4353.1937,290486
2020-07-06,4678.1121,4670.0949,4465.8081,4465.8081,405821
2020-07-07,4796.3155,4698.1264,4688.0574,4739.6104,406009
2020-07-08,4803.3643,4774.0042,4670.6501,4692.8621,348075
2020-07-09,4854.1201,4840.7712,4757.2943,4770.0769,351047
2020-07-10,4821.3745,4753.1333,4734.4725,4796.0873,316950
2020-07-13,4878.0773,4852.9612,4741.8743,4742.3738,321645
2020-07-14,4860.4404,4806.6902,4729.9258,4836.1655,297242
2020-07-15,4837.4757,4744.4687,4723.3608,4821.5155,272389
2020-07-16,4772.5638,4516.2532,4513.6537,4741.5295,284657
2020-07-17,4601.3733,4544.7007,4485.8214,4524.7717,207376
2020-07-20,4681.9431,4680.3046,4534.2305,4597.2038,246069
2020-07-21,4714.2925,4691.0425,4661.444,4697.5026,200416
2020-07-22,4790.4491,4714.4454,4675.3488,4682.6575,224199
2020-07-23,4731.4004,4712.4357,4607.6585,4668.7401,234315
2020-07-24,4691.698,4505.5906,4479.3928,4679.0273,243905
2020-07-27,4558.1189,4528.45,4482.4408,4535.0053,171421
2020-07-28,4590.2496,4568.2576,4537.6849,4567.6691,162768
2020-07-29,4680.558,4679.008,4548.8535,4559.1634,186695
2020-07-30,4704.6305,4656.1506,4649.7677,4689.7632,166968
2020-07-31,4741.8084,4695.0462,4621.9635,4652.1824,184839
2020-08-03,4771.3694,4771.3108,4720.025,4735.8985,214776
2020-08-04,4807.0782,4775.8024,4747.7748,4778.4866,239975
2020-08-05,4786.7031,4777.1089,4711.2723,4761.7637,196701
2020-08-06,4791.8565,4762.7642,4691.1569,4779.2377,227854
2020-08-07,4749.0217,4707.9262,4637.8427,4742.2939,213518
2020-08-10,4757.6634,4724.8697,4646.2885,4681.7553,203789
2020-08-11,4791.5337,4681.7837,4674.8642,4730.3748,205547
2020-08-12,4681.6206,4647.6446,4566.2736,4668.8899,202887
2020-08-13,4671.7689,4635.7126,4626.1033,4666.4901,152550
2020-08-14,4708.0709,4704.6288,4617.632,4627.61,147293
2020-08-17,4838.0864,4815.2261,4721.3589,4727.1204,268002
2020-08-18,4825.3861,4812.7564,4788.8293,4816.5703,189140
2020-08-19,4809.0499,4740.6784,4738.0086,4804.6655,192443
2020-08-20,4721.4357,4679.1544,4662.8032,4708.1253,158369
2020-08-21,4739.4836,4718.8431,4684.8101,4717.7874,142658
2020-08-24,4769.4673,4755.8491,4716.6054,4746.4035,151144
2020-08-25,4802.4122,4761.9507,4746.313,4769.2107,141701
2020-08-26,4786.4249,4706.1302,4689.881,4761.7186,151305
2020-08-27,4731.9351,4731.3451,4679.3623,4718.062,119043
2020-08-28,4850.4884,4844.2652,4719.3526,4727.292,159400
2020-08-31,4901.2115,4816.2153,4816.2123,4870.9337,202567
2020-09-01,4842.135,4842.1223,4791.7829,4803.3922,138395
2020-09-02,4863.5509,4843.887,4797.5204,4859.0754,157990
2020-09-03,4877.0117,4817.0952,4800.0577,4841.502,145671
2020-09-04,4778.203,4770.219,4726.5559,4737.2368,120033
2020-09-07,4789.3031,4669.3677,4655.56,4759.5213,148608
2020-09-08,4707.8966,4694.3894,4639.0531,4683.8256,139199
2020-09-09,4645.1972,4584.5887,4558.0304,4634.247,162277
2020-09-10,4647.7505,4581.9775,4572.2058,4632.0994,150653
2020-09-11,4630.8842,4627.2826,4563.1061,4572.2572,115302
2020-09-14,4666.9862,4651.0507,4625.9877,4652.0539,107235
2020-09-15,4691.4997,4688.4826,4630.5374,4649.4472,101916
2020-09-16,4690.6815,4657.3584,4638.4586,4683.006,108754
2020-09-17,4664.9491,4632.7142,4601.639,4642.0542,105984
2020-09-18,4737.8039,4737.0887,4631.7045,4636.6422,160426
2020-09-21,4752.9799,4691.4281,4688.7199,4750.7481,124536
2020-09-22,4706.2096,4635.7608,4622.1111,4654.2179,119673
2020-09-23,4665.96,4652.3273,4623.5528,4639.6592,95827
2020-09-24,4631.9482,4563.0657,4562.2086,4623.9535,112594
2020-09-25,4599.5387,4570.0216,4554.7199,4582.482,93015
2020-09-28,4613.6324,4581.9085,4571.1507,4582.6471,85048
2020-09-29,4616.6767,4591.7993,4586.3537,4608.2926,85994
2020-09-30,4634.7239,4587.3953,4563.4108,4607.5753,89081
2020-10-09,4695.4041,4681.1412,4655.0851,4663.61,111338
2020-10-12,4823.2666,4823.1578,4704.1554,4705.1883,155785
2020-10-13,4845.9191,4839.201,4795.373,4812.8989,116516
2020-10-14,4830.4575,4807.1021,4795.9069,4830.4575,111907
2020-10-15,4833.8925,4798.7361,4796.2647,4810.7821,109965
2020-10-16,4825.5518,4791.676,4765.967,4798.9162,116716
2020-10-19,4849.605,4755.4879,4747.3356,4823.4944,129246
2020-10-20,4793.4672,4793.4672,4739.4583,4751.3694,98048
2020-10-21,4801.6313,4792.8284,4758.8552,4801.6313,103806
2020-10-22,4791.8078,4777.9845,4725.4993,4780.5954,101351
2020-10-23,4802.456,4718.4881,4717.0984,4775.4665,106825
2020-10-26,4713.3945,4691.2359,4639.3019,4684.0465,108343
2020-10-27,4708.4623,4699.2792,4671.8536,4680.1371,92656
2020-10-28,4753.3125,4737.2718,4685.6012,4703.0036,108463
2020-10-29,4803.0317,4772.9198,4679.2529,4683.607,117117
2020-10-30,4778.5089,4695.3338,4683.4719,4776.4726,139802
2020-11-02,4738.0239,4720.8313,4695.4436,4702.7457,142868
2020-11-03,4793.3963,4777.5608,4734.1748,4743.1742,136055
2020-11-04,4825.4638,4813.6564,4770.5582,4781.448,114662
2020-11-05,4885.1118,4885.1118,4837.9996,4861.3377,139245
2020-11-06,4897.6295,4885.7178,4845.4293,4897.6295,153639
2020-11-09,4997.8017,4981.3497,4918.8609,4918.8609,197132
2020-11-10,4995.4126,4953.8756,4928.9319,4995.4126,176267
2020-11-11,4957.5846,4904.8981,4901.7067,4937.7582,164471
2020-11-12,4926.3422,4908.463,4891.51,4916.7736,118115
2020-11-13,4886.9778,4856.8513,4825.7578,4886.9778,133693
2020-11-16,4904.1716,4904.1716,4848.6239,4880.958,148771
2020-11-17,4909.2902,4894.786,4865.3942,4903.12,151487
2020-11-18,4911.0876,4891.6716,4870.7162,4889.6749,164217
2020-11-19,4939.7911,4927.9891,4870.2005,4880.9224,133681
2020-11-20,4947.4297,4943.2882,4922.5895,4928.2223,129400
2020-11-23,5029.6515,5005.0273,4940.4494,4954.5987,205915
2020-11-24,5001.0614,4974.2855,4960.9817,4997.0485,156638
2020-11-25,5004.7732,4910.7,4910.7,4992.7466,170341
2020-11-26,4925.2857,4919.5912,4867.8153,4908.3208,137202
2020-11-27,4980.765,4980.765,4917.3479,4930.5928,162953
2020-11-30,5055.192,4960.2519,4960.2519,4994.1063,262639
2020-12-01,5072.5494,5067.0983,4963.1302,4963.1302,204066
2020-12-02,5090.6084,5067.1447,5043.3091,5072.9755,195435
2020-12-03,5072.3046,5057.0603,5033.7887,5065.4531,177866
2020-12-04,5072.3865,5065.9163,5017.8506,5049.5231,144347
2020-12-07,5067.8698,5022.2351,5014.609,5065.7285,139896
2020-12-08,5043.0605,5009.8786,4998.9218,5029.1063,123073
2020-12-09,5033.6417,4942.6986,4942.5195,5022.3846,138917
2020-12-10,4962.7433,4940.5249,4919.7696,4931.2933,125914
2020-12-11,4957.8236,4889.6292,4849.3547,4957.8236,159358
2020-12-14,4937.2601,4934.8352,4887.6599,4903.627,120802
2020-12-15,4954.1885,4945.1,4904.7926,4931.6019,118343
2020-12-16,4968.8558,4953.867,4938.1932,4957.2971,106779
2020-12-17,5021.6171,5017.4784,4950.3713,4960.729,133385
2020-12-18,5027.4446,4999.9678,4979.0051,5014.3211,128050
2020-12-21,5048.5074,5046.8396,4969.999,4995.7622,140812
2020-12-22,5055.1348,4964.7727,4960.9457,5034.9831,162345
2020-12-23,5028.4506,5007.1235,4968.1509,4977.2994,140293
2020-12-24,5033.038,5000.0154,4979.2371,5006.0051,114419
2020-12-25,5042.0978,5042.0137,4973.6812,4985.7695,121007
2020-12-28,5089.3447,5064.4147,5037.8582,5042.9432,136914
2020-12-29,5077.4167,5042.9361,5034.3078,5071.449,141199
2020-12-30,5113.7105,5113.7105,5036.6288,5037.9848,148626
2020-12-31,5215.6178,5211.2885,5122.4799,5122.4799,171603
2021-01-04,5284.4343,5267.7181,5190.9372,5212.9313,211711
2021-01-05,5368.5049,5368.5049,5234.3775,5245.8355,224931
2021-01-06,5433.4694,5417.6677,5341.4304,5386.5144,193773
2021-01-07,5513.6568,5513.6568,5413.3526,5428.3944,219872
2021-01-08,5547.4733,5495.4306,5442.6939,5526.2876,204325
2021-01-11,5555.6916,5441.1583,5412.5046,5504.2358,231836
2021-01-12,5596.3525,5596.3525,5417.6272,5419.4996,224220
2021-01-13,5644.7195,5577.9711,5535.1435,5609.2637,261570
2021-01-14,5568.0179,5470.4563,5458.6818,5556.2125,243683
2021-01-15,5500.6348,5458.0812,5390.2737,5471.391,238637
2021-01-18,5541.4613,5518.5205,5410.775,5438.1618,207052
2021-01-19,5532.4793,5437.5234,5415.7166,5525.969,211043
2021-01-20,5496.0493,5476.4336,5426.5357,5439.9111,170913
2021-01-21,5593.1058,5564.9693,5490.5626,5492.9587,209950
2021-01-22,5573.6594,5569.776,5513.8769,5562.379,199300
2021-01-25,5655.4795,5625.9232,5543.2663,5564.1237,197047
2021-01-26,5600.9017,5512.9678,5505.9962,5600.9017,171905
2021-01-27,5534.9928,5528.0034,5449.6385,5505.7708,160191
2021-01-28,5462.2352,5377.1427,5360.3766,5450.3695,170486
2021-01-29,5430.2015,5351.9646,5288.0955,5413.9684,182179
2021-02-01,5422.299,5417.6484,5342.0458,5356.8535,166314
2021-02-02,5503.2145,5501.0915,5411.5173,5429.7032,165211
2021-02-03,5532.8864,5485.2008,5473.1237,5499.2961,188054
2021-02-04,5510.0535,5473.9475,5411.5749,5453.9764,180576
2021-02-05,5550.7714,5483.414,5477.6517,5494.7011,189700
2021-02-08,5576.4908,5564.5618,5479.8529,5506.1423,164034
2021-02-09,5686.2502,5686.2502,5555.0537,5584.165,164887
2021-02-10,5823.4219,5807.7191,5707.3295,5709.684,170170
2021-02-18,5930.9122,5768.3814,5747.6631,5922.0714,218849
2021-02-19,5787.8871,5778.842,5667.3209,5734.0193,214476
2021-02-22,5785.5097,5597.3327,5597.3327,5785.5097,282124
2021-02-23,5644.7551,5579.6681,5541.1092,5542.6841,233808
2021-02-24,5598.8284,5437.5683,5379.7278,5591.4795,225429
2021-02-25,5527.6296,5469.5584,5444.1646,5494.4706,230736
2021-02-26,5416.3197,5336.7609,5318.8579,5343.9041,212265
2021-03-01,5421.555,5418.7837,5345.9449,5389.2499,177464
2021-03-02,5454.9687,5349.6301,5305.0545,5453.2847,196511
2021-03-03,5452.396,5452.2125,5316.4809,5327.3467,194709
2021-03-04,5392.3725,5280.7058,5254.7771,5388.4785,212775
2021-03-05,5307.8203,5262.7958,5174.2458,5191.9699,202628
2021-03-08,5326.2602,5080.0246,5079.7984,5299.7907,230232
2021-03-09,5094.311,4970.9994,4917.909,5066.1546,230711
2021-03-10,5055.2785,5003.6121,4981.6161,5047.0589,169928
2021-03-11,5138.4146,5128.2156,5020.5784,5024.5586,189601
2021-03-12,5153.674,5146.3786,5086.8234,5153.674,201021
2021-03-15,5120.8757,5035.5441,4992.3989,5116.1228,204153
2021-03-16,5084.3085,5079.3624,5009.951,5054.4089,161390
2021-03-17,5123.5452,5100.8581,5020.1255,5062.7706,149162
2021-03-18,5160.4566,5141.7681,5111.1294,5114.5872,142902
2021-03-19,5089.9175,5007.0907,4980.7609,5068.5319,164175
2021-03-22,5071.3378,5057.152,4996.541,5008.3953,167403
2021-03-23,5064.02,5009.2459,4966.534,5057.0632,158014
2021-03-24,5024.3274,4928.6853,4919.8932,4985.4013,159386
2021-03-25,4950.7608,4926.3469,4883.6615,4904.0683,132945
2021-03-26,5050.8292,5037.9899,4953.9453,4953.9453,145927
2021-03-29,5086.6543,5046.8773,5010.3902,5052.2634,143388
2021-03-30,5106.0365,5094.7291,5032.795,5043.0952,138619
2021-03-31,5085.9497,5048.3607,5015.607,5085.9497,141336
2021-04-01,5115.4286,5110.7768,5056.8718,5059.9359,120325
2021-04-02,5169.8312,5161.5569,5116.3472,5129.8545,127002
2021-04-06,5181.149,5140.3418,5125.3301,5178.6401,109834
2021-04-07,5141.6556,5103.7428,5065.1932,5141.6556,145764
2021-04-08,5129.1318,5112.2086,5062.0725,5078.2627,141771
2021-04-09,5100.0422,5035.3374,5022.0926,5100.0422,128417
2021-04-12,5045.6018,4947.7459,4933.0126,5026.9791,152644
2021-04-13,4994.5404,4939.6438,4924.1979,4949.8074,132919
2021-04-14,4987.1191,4980.6279,4940.2686,4945.6857,120861
2021-04-15,4969.9099,4948.9741,4900.3033,4969.9099,108829
2021-04-16,4979.1731,4966.1811,4917.9596,4966.8999,111240
2021-04-19,5088.2106,5087.0165,4940.7473,4966.409,154770
2021-04-20,5119.8586,5083.3654,5058.9247,5065.7757,136542
2021-04-21,5110.5623,5098.7449,5047.9916,5055.2398,124637
2021-04-22,5119.2246,5089.2435,5067.1382,5114.2799,121168
2021-04-23,5149.9825,5135.4534,5086.4914,5088.8263,122057
2021-04-26,5181.1066,5077.2372,5072.9585,5156.5941,151382
2021-04-27,5095.9842,5090.5195,5042.6099,5076.6415,123962
2021-04-28,5119.4455,5119.2421,5059.2628,5073.9728,120620
2021-04-29,5170.5852,5164.1692,5113.6484,5128.2795,140092
2021-04-30,5163.2517,5123.489,5094.9285,5156.3557,160122
2021-05-06,5132.8986,5061.1244,5037.4083,5098.8006,158823
2021-05-07,5093.7471,4996.0527,4996.037,5073.4554,172258
2021-05-10,5019.3927,4992.422,4953.6965,5001.4371,170821
2021-05-11,5033.4938,5023.0595,4925.9152,4956.0794,151526
2021-05-12,5051.1682,5044.5481,4995.4048,5003.8171,126619
2021-05-13,5022.0836,4992.9738,4975.4462,4992.3519,132279
2021-05-14,5112.9838,5110.5901,4981.2948,5007.6286,159426
2021-05-17,5206.6947,5184.9853,5115.3063,5115.3063,153890
2021-05-18,5201.6721,5187.6013,5156.7924,5190.9345,118404
2021-05-19,5193.5574,5172.272,5151.6392,5173.1666,118730
2021-05-20,5201.5935,5186.412,5152.0358,5167.0546,138455
2021-05-21,5216.1615,5134.1483,5123.1171,5199.1285,124768
2021-05-24,5155.5875,5155.5875,5092.3894,5138.8149,126742
2021-05-25,5324.3609,5318.478,5161.5238,5165.0361,182997
2021-05-26,5344.2837,5320.5927,5308.7389,5326.1169,169607
2021-05-27,5378.4764,5338.2329,5286.05,5311.3726,148463
2021-05-28,5360.2774,5321.0886,5288.6515,5338.7278,164606
2021-05-31,5331.6294,5331.5696,5281.6851,5318.0825,144603
2021-06-01,5343.7529,5341.6798,5269.259,5320.4745,143831
2021-06-02,5352.6404,5289.9736,5266.7852,5348.344,137754
2021-06-03,5314.3691,5255.2855,5255.0719,5285.7098,141969
2021-06-04,5334.4899,5282.2772,5221.2291,5228.2761,144732
2021-06-07,5286.8424,5277.6271,5242.9481,5284.8907,127705
2021-06-08,5319.0406,5232.1165,5201.1404,5276.9711,130560
2021-06-09,5253.3555,5236.4493,5215.3506,5224.9496,121820
2021-06-10,5299.5299,5271.4661,5229.5182,5236.4691,138992
2021-06-11,5276.1039,5224.703,5213.5991,5275.7456,180807
2021-06-15,5225.5021,5166.5597,5137.409,5218.5648,142880
2021-06-16,5164.5192,5080.4909,5076.0222,5163.2493,125148
2021-06-17,5123.3651,5101.8924,5073.8211,5074.3839,120453
2021-06-18,5128.0309,5102.4657,5064.9208,5104.9297,148586
2021-06-21,5123.7827,5090.3854,5058.5699,5088.0893,132185
2021-06-22,5125.8186,5122.1583,5086.2776,5106.0743,130417
2021-06-23,5171.033,5147.3938,5109.7571,5127.191,136356
2021-06-24,5160.4346,5155.9738,5120.5844,5156.5638,126686
2021-06-25,5251.6076,5239.9684,5157.4758,5159.8017,154931
2021-06-28,5260.6372,5251.7604,5226.2201,5253.6081,133194
2021-06-29,5248.5249,5190.5445,5182.6771,5248.5249,125163
2021-06-30,5231.4262,5224.041,5186.625,5189.3797,103753
2021-07-01,5252.2642,5229.6642,5190.8762,5241.2039,127241
2021-07-02,5186.6613,5081.1172,5074.3621,5186.6613,130426
2021-07-05,5098.2305,5085.7924,5048.004,5073.7787,131212
2021-07-06,5092.2066,5083.1043,5028.5058,5089.778,140655
2021-07-07,5152.7711,5140.4899,5045.4056,5052.4204,148549
2021-07-08,5151.2171,5088.2566,5078.9295,5149.3095,173901
2021-07-09,5081.4086,5069.4361,5006.4115,5063.148,160653
2021-07-12,5159.4115,5132.7088,5070.3188,5108.3783,206212
2021-07-13,5154.0508,5142.0991,5114.943,5128.6138,166482
2021-07-14,5130.7522,5083.0849,5075.1252,5130.7522,188353
2021-07-15,5153.8056,5151.4626,5067.6767,5073.2634,181077
2021-07-16,5140.904,5094.7727,5090.6321,5140.904,169956
2021-07-19,5120.8235,5113.4945,5047.6234,5083.7276,153200
2021-07-20,5114.0033,5108.9941,5067.8619,5080.2158,129300
2021-07-21,5160.5447,5144.0428,5122.3046,5122.7843,167976
2021-07-22,5171.2096,5151.7517,5137.8795,5150.3859,185557
2021-07-23,5145.4308,5089.2282,5079.9973,5145.4308,216537
2021-07-26,5067.3072,4925.299,4859.6031,5067.3072,228112
2021-07-27,4940.86,4751.313,4749.0327,4924.2816,236631
2021-07-28,4785.6567,4760.4826,4663.9009,4714.2948,192634
2021-07-29,4857.9709,4850.2746,4800.0125,4845.7603,173322
2021-07-30,4825.7002,4811.1695,4761.0376,4825.7002,182350
2021-08-02,4938.8154,4933.736,4761.4593,4794.8192,227195
2021-08-03,4957.0291,4934.4583,4890.8495,4909.2325,203533
2021-08-04,4979.2911,4978.8479,4919.6569,4927.7358,175466
2021-08-05,4997.1397,4948.6703,4921.9382,4946.1668,167382
2021-08-06,4944.3486,4921.5647,4891.7968,4943.0427,154180
2021-08-09,5002.8944,4985.5627,4884.0392,4890.2573,182437
2021-08-10,5043.7608,5043.148,4941.2399,4977.8164,167052
2021-08-11,5059.7887,5015.3406,5009.9782,5037.0819,182266
2021-08-12,5016.2628,4973.3509,4962.985,4998.0733,168224
2021-08-13,4993.7432,4945.9829,4921.2812,4958.7577,158314
2021-08-16,4973.3761,4941.0676,4931.3691,4935.9229,161953
2021-08-17,4967.5648,4837.4034,4823.3923,4935.0044,187573
2021-08-18,4909.5409,4894.2384,4818.9013,4838.4706,197474
2021-08-19,4893.467,4862.1394,4839.5681,4886.564,201712
2021-08-20,4835.153,4769.2678,4720.8257,4817.4937,177636
2021-08-23,4843.8193,4835.8782,4764.0089,4777.7347,167579
2021-08-24,4906.2036,4888.3902,4842.7476,4844.5925,197883
2021-08-25,4899.7651,4898.1572,4865.7646,4890.5211,189448
2021-08-26,4892.2044,4801.6094,4798.6954,4892.2044,197617
2021-08-27,4863.4692,4827.0433,4793.5908,4794.974,183310
2021-08-30,4849.1598,4813.2703,4787.1999,4847.0348,219636
2021-08-31,4821.7564,4805.6099,4740.7524,4803.0854,235119
2021-09-01,4906.4024,4869.4587,4763.2992,4804.6863,326721
2021-09-02,4892.7049,4869.4113,4845.6246,4865.8218,267858
2021-09-03,4886.5477,4843.0624,4828.6991,4875.0656,268092
2021-09-06,4944.4497,4933.7262,4837.7859,4841.0623,240507
2021-09-07,5005.9606,4992.8294,4915.6119,4932.9759,244179
2021-09-08,5013.9764,4972.1324,4955.8876,4986.7953,264615
2021-09-09,4970.147,4970.0133,4929.9501,4952.4924,256530
2021-09-10,5042.7994,5013.5219,4962.3707,4967.9759,288304
2021-09-13,5029.7237,4991.6598,4964.9599,5006.7748,249915
2021-09-14,5000.9772,4917.1617,4907.3159,4989.8348,245590
2021-09-15,4903.8471,4867.3187,4843.1158,4903.8471,187985
2021-09-16,4879.5306,4807.6978,4806.1442,4866.7936,216752
2021-09-17,4857.958,4855.9402,4786.0876,4797.1129,201958
2021-09-22,4830.8496,4821.7675,4765.2301,4770.7323,191220
2021-09-23,4877.3359,4853.1957,4837.5571,4848.2223,228151
2021-09-24,4897.0596,4849.4277,4838.5352,4845.638,207693
2021-09-27,4922.5626,4877.3698,4852.1997,4870.8482,215967
2021-09-28,4901.3114,4883.828,4846.6306,4869.0845,176891
2021-09-29,4868.0678,4833.9281,4799.877,4846.0212,188171
2021-09-30,4876.0728,4866.3826,4843.9531,4843.9531,146114
2021-10-08,4937.0918,4929.9409,4891.6249,4915.7305,168968
2021-10-11,4983.7294,4936.1918,4930.7132,4941.2918,163512
2021-10-12,4925.4883,4883.8369,4840.77,4920.6596,168079
2021-10-13,4953.3749,4940.1089,4869.8307,4880.144,131143
2021-10-14,4953.9231,4913.6123,4903.2498,4934.2575,119557
2021-10-15,4939.8153,4932.1084,4881.0136,4896.5578,142822
2021-10-18,4922.5137,4874.7753,4844.9383,4922.5137,141245
2021-10-19,4928.1433,4922.7232,4868.8106,4869.3907,135266
2021-10-20,4944.0216,4910.1846,4898.3651,4926.7727,141533
2021-10-21,4946.1764,4928.0156,4893.8525,4914.7378,148898
2021-10-22,4989.887,4959.7254,4934.8698,4934.8698,143926
2021-10-25,4981.6499,4979.5235,4930.112,4940.8962,141861
2021-10-26,5002.5746,4963.0984,4953.4787,4983.2383,140889
2021-10-27,4949.2269,4898.1644,4884.9418,4949.2269,147112
2021-10-28,4898.6576,4864.138,4846.2779,4882.5858,156649
2021-10-29,4908.7701,4908.7701,4855.7593,4861.2667,159887
2021-11-01,4908.2056,4890.6851,4858.2485,4878.1276,171584
2021-11-02,4911.2266,4839.8457,4797.899,4886.1849,185438
2021-11-03,4858.7133,4821.1119,4804.3657,4835.8093,142764
2021-11-04,4873.9394,4868.7419,4834.7433,4841.0912,132593
2021-11-05,4889.6835,4842.3458,4841.7442,4858.8999,147789
2021-11-08,4866.0822,4848.1795,4827.6892,4841.1527,137398
2021-11-09,4870.7905,4846.7444,4818.5386,4858.2525,118376
2021-11-10,4832.8006,4821.1925,4753.9959,4832.8006,135118
2021-11-11,4898.6529,4898.6529,4809.1109,4814.7655,160485
